concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Valadouro; O;105869;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105937;ES1120015.3412;5;P;3260;3260;;Ríos dos pisos basal a montano;2623.020406
Valadouro; O;105870;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105938;ES1120015.3412;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2623.020406
Valadouro; O;105871;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105939;ES1120015.3412;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2623.020406
Valadouro; O;105889;69037;ES1120015.3419;UA220;0.626234947;UA200;8963.335211;105957;ES1120015.3419;5;P;3260;3260;;Ríos dos pisos basal a montano;8963.335211
Valadouro; O;105890;69037;ES1120015.3419;UA220;0.626234947;UA200;8963.335211;105958;ES1120015.3419;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;8963.335211
Valadouro; O;105891;69037;ES1120015.3419;UA220;0.626234947;UA200;8963.335211;105959;ES1120015.3419;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8963.335211
Valadouro; O;105898;68847;ES1120015.3422;UA220;1.018502581;UA200;14547.30807;105968;ES1120015.3422;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;14547.30807
Valadouro; O;105899;68847;ES1120015.3422;UA220;1.018502581;UA200;14547.30807;105966;ES1120015.3422;5;P;3260;3260;;Ríos dos pisos basal a montano;14547.30807
Valadouro; O;105900;68847;ES1120015.3422;UA220;1.018502581;UA200;14547.30807;105967;ES1120015.3422;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;14547.30807
Valadouro; O;105901;68844;ES1120015.3423;UA220;0.316383467;UA200;4519.959669;105969;ES1120015.3423;5;P;3260;3260;;Ríos dos pisos basal a montano;4519.959669
Valadouro; O;105902;68844;ES1120015.3423;UA220;0.316383467;UA200;4519.959669;105970;ES1120015.3423;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;4519.959669
Valadouro; O;105903;68844;ES1120015.3423;UA220;0.316383467;UA200;4519.959669;105971;ES1120015.3423;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4519.959669
Valadouro; O;105979;68930;ES1120015.3451;UA230;188.0226933;UA200;29843.41449;106048;ES1120015.3451;1;V;3160;3160;;Lagos e charcas distróficos naturais;29843.41449
Valadouro; O;105980;68930;ES1120015.3451;UA230;188.0226933;UA200;29843.41449;106047;ES1120015.3451;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);29843.41449
Valadouro; O;105981;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106054;ES1120015.3452;3;S;6410;6410;;Prados con Molinia;6316.667924
Valadouro; O;105982;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106053;ES1120015.3452;1;V;3160;3160;;Lagos e charcas distróficos naturais;6316.667924
Valadouro; O;105983;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106052;ES1120015.3452;1;V;7140;7140;;Turbeiras de transición e inllós;6316.667924
Valadouro; O;105984;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106051;ES1120015.3452;2;V;7110*;7110;X;Turbeiras altas activas;6316.667924
Valadouro; O;105985;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106049;ES1120015.3452;4;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6316.667924
Valadouro; O;105986;68932;ES1120015.3452;UA270;80.05635508;UA200;6316.667924;106050;ES1120015.3452;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;6316.667924
