concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Xove;16;88867;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88943;ES1120009.0166;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;56639.5190235
Xove;16;88868;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88942;ES1120009.0166;1;S;4030;4030;;Queirogais secos europeos;56639.5190235
Xove;16;88869;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88941;ES1120009.0166;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;56639.5190235
Xove;16;88870;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88940;ES1120009.0166;1;V;7120;7120;;Turbeiras altas degradadas;56639.5190235
Xove;16;88871;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88938;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Xove;16;88872;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88937;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Xove;16;88873;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88936;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Xove;16;88874;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88935;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Xove;16;88875;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88934;ES1120009.0166;1;V;6230*;6230;X;Formacións herbáceas con Nardus;56639.5190235
Xove;16;88876;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88932;ES1120009.0166;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;56639.5190235
Xove;16;88877;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88933;ES1120009.0166;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;56639.5190235
Xove;1;88982;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89057;ES1120009.0202;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;1369.28054871
Xove;1;88983;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89058;ES1120009.0202;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1369.28054871
Xove;1;88984;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89056;ES1120009.0202;1;V;7120;7120;;Turbeiras altas degradadas;1369.28054871
Xove;1;88985;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89055;ES1120009.0202;1;V;7110*;7110;X;Turbeiras altas activas;1369.28054871
Xove;1;88986;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89053;ES1120009.0202;1;V;7110*;7110;X;Turbeiras altas activas;1369.28054871
Xove;1;88987;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89052;ES1120009.0202;1;V;6230*;6230;X;Formacións herbáceas con Nardus;1369.28054871
Xove;1;88988;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89051;ES1120009.0202;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1369.28054871
Xove;1;88989;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89050;ES1120009.0202;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1369.28054871
